Date Open High Low Close Volume AdjClose TrainTest 
10/8/1963 72.7 73.14 72.24 72.6 492 72.6 train
10/9/1963 71.98 71.98 71.6 71.87 552 71.87 train
10/10/1963 71.87 72.52 71.6 72.2 447 72.2 train
10/11/1963 72.2 72.71 71.87 72.27 474 72.27 train
10/14/1963 72.27 72.43 71.85 72.3 427 72.3 train
10/15/1963 72.3 72.79 71.99 72.4 455 72.4 train
10/16/1963 72.4 73.2 72.08 72.97 557 72.97 train
10/17/1963 72.97 73.77 72.84 73.26 679 73.26 train
10/18/1963 73.26 73.74 72.85 73.32 583 73.32 train
10/21/1963 73.32 73.87 73.03 73.38 545 73.38 train
10/22/1963 73.38 73.55 72.48 72.96 642 72.96 test
10/23/1963 72.96 73.55 72.59 73.0 583 73.0 train
10/24/1963 73.0 73.73 72.74 73.28 628 73.28 train
10/25/1963 73.28 74.41 73.06 74.01 639 74.01 train
10/28/1963 74.01 75.15 73.75 74.48 715 74.48 train
10/29/1963 74.48 75.18 73.97 74.46 610 74.46 train
10/30/1963 74.46 74.59 73.43 73.8 517 73.8 test
10/31/1963 73.8 74.35 73.25 74.01 503 74.01 train
11/1/1963 74.01 74.44 73.47 73.83 524 73.83 test
11/4/1963 73.83 74.27 73.09 73.45 544 73.45 test
11/6/1963 73.45 73.47 72.33 72.81 560 72.81 train
11/7/1963 72.81 73.48 72.58 73.06 432 73.06 train
11/8/1963 73.06 73.66 72.8 73.36 457 73.36 train
11/11/1963 73.52 73.52 73.52 73.52 397 73.52 train
11/12/1963 73.23 73.23 73.23 73.23 461 73.23 train
11/13/1963 73.23 73.67 72.89 73.29 471 73.29 train
11/14/1963 73.29 73.53 72.63 72.95 461 72.95 test
11/15/1963 72.95 73.2 72.09 72.35 479 72.35 train
11/18/1963 72.35 72.52 71.42 71.83 473 71.83 train
11/19/1963 71.83 72.61 71.42 71.9 443 71.9 train
11/20/1963 71.9 73.14 71.49 72.56 533 72.56 train
11/21/1963 72.56 72.86 71.4 71.62 567 71.62 train
11/22/1963 71.62 72.17 69.48 69.61 663 69.61 train
11/26/1963 71.4 72.74 71.4 72.38 932 72.38 train
11/27/1963 72.38 72.78 71.76 72.25 521 72.25 train
11/29/1963 72.25 73.47 72.05 73.23 481 73.23 train
12/2/1963 73.23 74.08 73.02 73.66 477 73.66 train
12/3/1963 73.66 74.01 73.14 73.62 452 73.62 train
12/4/1963 73.62 74.18 73.21 73.8 479 73.8 train
12/5/1963 73.8 74.57 73.45 74.28 519 74.28 train
12/6/1963 74.28 74.63 73.62 74.0 483 74.0 test
12/9/1963 74.0 74.41 73.56 73.96 443 73.96 train
12/10/1963 73.96 74.48 73.4 73.99 456 73.99 train
12/11/1963 73.99 74.37 73.58 73.9 440 73.9 train
12/12/1963 73.9 74.31 73.58 73.91 422 73.91 train
12/13/1963 73.91 74.39 73.68 74.06 429 74.06 train
12/16/1963 74.06 74.66 73.78 74.3 428 74.3 train
12/17/1963 74.3 75.08 74.07 74.74 514 74.74 train
12/18/1963 74.74 75.21 74.25 74.63 600 74.63 train
12/19/1963 74.63 74.92 74.08 74.4 441 74.4 train
12/20/1963 74.4 74.75 73.85 74.28 460 74.28 train
12/23/1963 74.28 74.45 73.49 73.81 454 73.81 train
12/24/1963 73.81 74.48 73.44 73.97 397 73.97 test
12/26/1963 73.97 74.63 73.74 74.32 370 74.32 test
12/27/1963 74.32 74.91 74.09 74.44 436 74.44 train
12/30/1963 74.44 74.94 74.13 74.56 493 74.56 train
12/31/1963 74.56 75.36 74.4 75.02 673 75.02 test
1/2/1964 75.02 75.79 74.82 75.43 468 75.43 test
1/3/1964 75.43 76.04 75.09 75.5 555 75.5 train
1/6/1964 75.5 76.12 75.18 75.67 548 75.67 train
1/7/1964 75.67 76.24 75.25 75.69 570 75.69 test
1/8/1964 75.69 76.35 75.39 76.0 538 76.0 train
1/9/1964 76.0 76.64 75.6 76.28 518 76.28 train
1/10/1964 76.28 76.67 75.74 76.24 526 76.24 train
1/13/1964 76.24 76.71 75.78 76.22 544 76.22 test
1/14/1964 76.22 76.85 75.88 76.36 650 76.36 train
1/15/1964 76.36 77.06 75.96 76.64 675 76.64 train
1/16/1964 76.64 77.21 76.05 76.55 620 76.55 train
1/17/1964 76.55 77.09 76.02 76.56 560 76.56 test
1/20/1964 76.56 77.19 76.02 76.41 557 76.41 test
1/21/1964 76.41 76.99 75.87 76.62 480 76.62 train
1/22/1964 76.62 77.62 76.45 77.03 543 77.03 test
1/23/1964 77.03 77.62 76.67 77.09 538 77.09 test
1/24/1964 77.09 77.56 76.58 77.11 508 77.11 train
1/27/1964 77.11 77.78 76.64 77.08 524 77.08 train
1/28/1964 77.08 77.56 76.63 77.1 472 77.1 train
1/29/1964 77.1 77.36 76.33 76.63 445 76.63 train
1/30/1964 76.63 77.2 76.26 76.7 423 76.7 train
1/31/1964 76.7 77.37 76.39 77.04 400 77.04 train
2/3/1964 77.04 77.55 76.53 76.97 414 76.97 train
2/4/1964 76.97 77.31 76.46 76.88 432 76.88 train
2/5/1964 76.88 77.28 76.36 76.75 401 76.75 test
2/6/1964 76.75 77.26 76.47 76.93 411 76.93 train
2/7/1964 76.93 77.51 76.66 77.18 471 77.18 train
2/10/1964 77.18 77.77 76.83 77.05 415 77.05 train
2/11/1964 77.05 77.65 76.81 77.33 404 77.33 test
2/12/1964 77.33 77.88 77.14 77.57 465 77.57 train
2/13/1964 77.57 77.93 77.1 77.52 482 77.52 test
2/14/1964 77.52 77.82 77.02 77.48 436 77.48 test
2/17/1964 77.48 77.93 77.04 77.46 478 77.46 train
2/18/1964 77.46 77.9 77.0 77.47 466 77.47 test
2/19/1964 77.47 77.98 77.13 77.55 428 77.55 train
2/20/1964 77.55 77.99 77.16 77.62 469 77.62 train
2/24/1964 77.62 78.16 77.27 77.68 563 77.68 train
2/25/1964 77.68 78.31 77.19 77.68 501 77.68 test
2/26/1964 77.68 78.13 77.33 77.87 535 77.87 train
2/27/1964 77.87 78.29 77.38 77.62 542 77.62 train
2/28/1964 77.62 78.06 77.2 77.8 498 77.8 train
3/2/1964 77.8 78.38 77.5 77.97 569 77.97 train
3/3/1964 77.97 78.66 77.69 78.22 535 78.22 test
3/4/1964 78.22 78.7 77.7 78.07 525 78.07 test
3/5/1964 78.07 78.44 77.58 78.06 468 78.06 train
3/6/1964 78.06 78.6 77.85 78.31 479 78.31 train
3/9/1964 78.31 78.88 77.95 78.33 551 78.33 train
3/10/1964 78.33 78.9 77.95 78.59 550 78.59 train
3/11/1964 78.59 79.42 78.45 78.95 618 78.95 train
3/12/1964 78.95 79.41 78.55 79.08 529 79.08 test
3/13/1964 79.08 79.59 78.74 79.14 566 79.14 train
3/16/1964 79.14 79.6 78.72 79.14 514 79.14 train
3/17/1964 79.14 79.65 78.77 79.32 548 79.32 train
3/18/1964 79.32 79.89 78.9 79.38 589 79.38 train
3/19/1964 79.38 79.85 78.94 79.3 567 79.3 train
3/20/1964 79.3 79.35 78.92 78.92 502 78.92 train
3/23/1964 78.92 79.33 78.45 78.93 494 78.93 test
3/24/1964 78.93 79.34 78.51 78.79 521 78.79 train
3/25/1964 78.79 79.33 78.17 78.98 542 78.98 train
3/26/1964 78.98 79.58 78.67 79.19 576 79.19 train
3/30/1964 79.19 79.67 78.75 79.14 606 79.14 train
3/31/1964 79.14 79.51 78.57 78.98 527 78.98 train
4/1/1964 78.98 79.58 78.67 79.24 551 79.24 train
4/2/1964 79.24 80.09 79.13 79.7 684 79.7 train
4/3/1964 79.7 80.37 79.45 79.94 599 79.94 train
4/6/1964 79.94 80.45 79.55 80.02 584 80.02 train
4/7/1964 80.02 80.44 79.41 79.74 590 79.74 train
4/8/1964 79.74 80.17 79.26 79.75 538 79.75 test
4/9/1964 79.75 80.23 79.36 79.7 530 79.7 train
4/10/1964 79.7 80.26 79.43 79.85 499 79.85 train
4/13/1964 79.85 80.3 79.42 79.77 533 79.77 test
4/14/1964 79.77 80.37 79.46 79.99 512 79.99 train
4/15/1964 79.99 80.5 79.63 80.09 527 80.09 train
4/16/1964 80.09 80.62 79.73 80.2 524 80.2 test
4/17/1964 80.2 80.98 79.99 80.55 603 80.55 train
4/20/1964 80.55 81.04 80.11 80.5 556 80.5 train
4/21/1964 80.5 80.98 80.05 80.54 575 80.54 train
4/22/1964 80.54 80.92 80.06 80.49 539 80.49 train
4/23/1964 80.49 81.2 80.09 80.38 669 80.38 train
4/24/1964 80.38 80.62 79.45 79.75 561 79.75 train
4/27/1964 79.75 80.01 78.9 79.35 507 79.35 train
4/28/1964 79.35 80.26 79.14 79.9 479 79.9 test
4/29/1964 79.9 80.6 79.29 79.7 620 79.7 train
4/30/1964 79.7 80.08 79.08 79.46 569 79.46 test
5/1/1964 79.46 80.47 79.46 80.17 599 80.17 train
5/4/1964 80.17 81.01 79.87 80.47 536 80.47 train
5/5/1964 80.47 81.2 79.99 80.88 534 80.88 train
5/6/1964 80.88 81.57 80.53 81.06 556 81.06 train
5/7/1964 81.06 81.72 80.67 81.15 560 81.15 test
5/8/1964 81.0 81.0 81.0 81.0 491 81.0 test
5/11/1964 81.0 81.51 80.58 80.9 449 80.9 test
5/12/1964 80.9 81.81 80.66 81.16 520 81.16 train
5/13/1964 81.16 81.65 80.66 80.97 589 80.97 train
5/14/1964 80.97 81.28 80.37 80.86 472 80.86 train
5/15/1964 80.86 81.45 80.49 81.1 507 81.1 train
5/18/1964 81.1 81.47 80.42 80.72 459 80.72 train
5/19/1964 80.72 81.04 79.96 80.3 436 80.3 train
5/20/1964 80.3 81.02 80.09 80.66 479 80.66 train
5/21/1964 80.66 81.49 80.36 80.94 535 80.94 train
5/22/1964 80.94 81.15 80.36 80.73 464 80.73 test
5/25/1964 80.73 81.16 80.21 80.56 399 80.56 train
5/26/1964 80.56 80.94 80.12 80.39 429 80.39 train
5/27/1964 80.39 80.72 79.78 80.26 445 80.26 train
5/28/1964 80.26 80.75 79.88 80.37 456 80.37 train
6/1/1964 80.37 80.83 79.83 80.11 430 80.11 test
6/2/1964 80.11 80.6 79.5 79.7 418 79.7 test
6/3/1964 79.7 80.12 79.27 79.49 399 79.49 test
6/4/1964 79.49 79.75 78.44 78.67 488 78.67 train
6/5/1964 78.67 79.45 78.5 79.02 424 79.02 train
6/8/1964 79.02 79.44 78.44 78.64 401 78.64 train
6/9/1964 78.64 79.39 78.15 79.14 447 79.14 test
6/10/1964 79.14 79.84 79.02 79.44 417 79.44 train
6/11/1964 79.44 80.13 79.24 79.73 362 79.73 train
6/12/1964 79.73 80.05 79.19 79.6 384 79.6 test
6/15/1964 79.6 80.33 79.39 79.97 411 79.97 train
6/16/1964 79.97 80.72 79.85 80.4 459 80.4 train
6/17/1964 80.4 81.13 80.22 80.81 534 80.81 test
6/18/1964 80.81 81.34 80.43 80.79 473 80.79 train
6/19/1964 80.79 81.23 80.39 80.89 405 80.89 train
6/22/1964 80.89 81.54 80.66 81.11 454 81.11 train
6/23/1964 81.11 81.43 80.5 80.77 406 80.77 test
6/24/1964 80.77 81.45 80.41 81.06 484 81.06 train
6/25/1964 81.06 81.73 80.75 81.21 501 81.21 train
6/26/1964 81.21 81.78 80.86 81.46 444 81.46 train
6/29/1964 81.46 82.1 81.1 81.64 438 81.64 train
6/30/1964 81.64 82.07 81.19 81.69 436 81.69 train
7/1/1964 81.69 82.51 81.46 82.27 532 82.27 train
7/2/1964 82.27 82.98 82.09 82.6 523 82.6 train
7/6/1964 82.6 83.38 82.37 82.98 508 82.98 train
7/7/1964 82.98 83.53 82.6 83.12 524 83.12 train
7/8/1964 83.12 83.56 82.58 83.12 476 83.12 train
7/9/1964 83.12 83.64 82.74 83.22 504 83.22 test
7/10/1964 83.22 83.99 82.87 83.36 542 83.36 train
7/13/1964 83.36 83.86 82.92 83.31 480 83.31 test
7/14/1964 83.31 83.71 82.72 83.06 476 83.06 train
7/15/1964 83.06 83.67 82.72 83.34 461 83.34 train
7/16/1964 83.34 83.98 83.06 83.64 464 83.64 train
7/17/1964 83.64 84.33 83.37 84.01 464 84.01 test
7/20/1964 84.01 84.33 83.44 83.74 439 83.74 test
7/21/1964 83.74 83.99 83.06 83.54 457 83.54 train
7/22/1964 83.54 83.95 82.96 83.52 457 83.52 train
7/23/1964 83.52 83.91 83.06 83.48 456 83.48 test
7/24/1964 83.48 83.92 83.07 83.46 421 83.46 test
7/27/1964 83.46 83.82 82.82 83.08 409 83.08 train
7/28/1964 83.08 83.3 82.4 82.85 386 82.85 train
7/29/1964 82.85 83.3 82.47 82.92 405 82.92 test
7/30/1964 82.92 83.5 82.63 83.09 453 83.09 train
7/31/1964 83.09 83.57 82.72 83.18 422 83.18 test
8/3/1964 83.18 83.49 82.65 83.0 378 83.0 train
8/4/1964 83.0 83.02 81.68 81.96 478 81.96 test
8/5/1964 81.96 82.41 80.8 82.09 616 82.09 train
8/6/1964 82.09 82.45 81.2 81.34 394 81.34 train
8/7/1964 81.34 82.2 81.19 81.86 319 81.86 train
8/10/1964 81.86 82.23 81.43 81.78 305 81.78 test
8/11/1964 81.78 82.25 81.45 81.76 345 81.76 train
8/12/1964 81.76 82.53 81.6 82.17 414 82.17 train
8/13/1964 82.17 82.87 81.98 82.41 460 82.41 train
8/14/1964 82.41 82.83 82.03 82.35 408 82.35 test
8/17/1964 82.35 82.85 82.02 82.36 378 82.36 train
8/18/1964 82.36 82.79 82.01 82.4 418 82.4 train
8/19/1964 82.4 82.8 81.99 82.32 416 82.32 train
8/20/1964 82.32 82.57 81.6 81.94 384 81.94 test
8/21/1964 81.94 82.43 81.64 82.07 362 82.07 train
8/24/1964 82.07 82.48 81.64 81.91 379 81.91 train
8/25/1964 81.91 82.13 81.2 81.44 378 81.44 test
8/26/1964 81.44 81.74 80.99 81.32 330 81.32 test
8/27/1964 81.32 81.94 81.07 81.7 356 81.7 train
8/28/1964 81.7 82.29 81.54 81.99 376 81.99 train
8/31/1964 81.99 82.48 81.46 81.83 334 81.83 test
9/1/1964 81.83 82.5 81.57 82.18 465 82.18 train
9/2/1964 82.18 82.76 81.95 82.31 480 82.31 train
9/3/1964 82.31 82.83 82.04 82.56 431 82.56 train
9/4/1964 82.56 83.03 82.31 82.76 421 82.76 train
9/8/1964 82.76 83.24 82.46 82.87 409 82.87 test
9/9/1964 82.87 83.51 82.54 83.05 569 83.05 train
9/10/1964 83.05 83.5 82.6 83.1 547 83.1 train
9/11/1964 83.1 83.84 82.79 83.45 563 83.45 train
9/14/1964 83.45 83.89 82.88 83.22 537 83.22 test
9/15/1964 83.22 83.68 82.69 83.0 569 83.0 train
9/16/1964 83.0 83.52 82.57 83.24 423 83.24 train
9/17/1964 83.24 84.18 83.17 83.79 638 83.79 train
9/18/1964 83.79 84.29 83.03 83.48 616 83.48 test
9/21/1964 83.48 84.32 83.41 83.86 531 83.86 train
9/22/1964 83.86 84.44 83.53 83.89 525 83.89 test
9/23/1964 83.89 84.37 83.45 83.91 592 83.91 train
9/24/1964 83.91 84.43 83.45 84.0 584 84.0 train
9/25/1964 84.0 84.62 83.56 84.21 617 84.21 train
9/28/1964 84.21 84.73 83.79 84.28 481 84.28 train
9/29/1964 84.28 84.8 83.84 84.24 507 84.24 train
9/30/1964 84.24 84.66 83.86 84.18 472 84.18 train
10/1/1964 84.18 84.53 83.74 84.08 447 84.08 train
10/2/1964 84.08 84.64 83.71 84.36 437 84.36 train
10/5/1964 84.36 85.25 84.2 84.74 485 84.74 train
10/6/1964 84.74 85.24 84.37 84.79 482 84.79 test
10/7/1964 84.79 85.25 84.42 84.8 509 84.8 train
10/8/1964 84.8 85.4 84.47 85.04 506 85.04 test
10/9/1964 85.04 85.6 84.72 85.22 529 85.22 train
10/12/1964 85.22 85.58 84.88 85.24 411 85.24 train
10/13/1964 85.24 85.57 84.63 84.96 540 84.96 train
10/14/1964 84.96 85.29 84.5 84.79 453 84.79 train
10/15/1964 84.79 84.99 83.65 84.25 650 84.25 test
10/16/1964 84.25 85.1 84.1 84.83 514 84.83 train
10/19/1964 84.83 85.36 84.47 84.93 501 84.93 train
10/20/1964 84.93 85.57 84.56 85.18 514 85.18 train
10/21/1964 85.18 85.64 84.77 85.1 517 85.1 test
10/22/1964 85.1 85.44 84.51 84.94 467 84.94 train
10/23/1964 84.94 85.42 84.57 85.14 383 85.14 train
10/26/1964 85.14 85.7 84.65 85.0 523 85.0 train
10/27/1964 85.0 85.4 84.61 85.0 447 85.0 train
10/28/1964 85.0 85.37 84.43 84.69 489 84.69 train
10/29/1964 84.69 85.15 84.36 84.73 439 84.73 train
10/30/1964 84.73 85.22 84.41 84.86 412 84.86 train
11/2/1964 84.86 85.54 84.51 85.18 443 85.18 test
11/4/1964 85.18 85.9 84.8 85.14 472 85.14 train
11/5/1964 85.14 85.62 84.72 85.16 438 85.16 train
11/6/1964 85.16 85.55 84.65 85.23 481 85.23 train
11/9/1964 85.23 85.72 84.93 85.19 456 85.19 train
11/10/1964 85.19 85.55 84.49 84.84 502 84.84 train
11/11/1964 84.84 85.3 84.49 85.08 379 85.08 train
11/12/1964 85.08 85.63 84.75 85.19 525 85.19 test
11/13/1964 85.19 85.68 84.76 85.21 486 85.21 train
11/16/1964 85.21 85.94 84.88 85.65 487 85.65 train
11/17/1964 85.65 86.55 85.48 86.03 592 86.03 train
11/18/1964 86.03 86.8 85.73 86.22 656 86.22 train
11/19/1964 86.22 86.57 85.6 86.18 557 86.18 test
11/20/1964 86.18 86.8 85.73 86.28 521 86.28 train
11/23/1964 86.28 86.59 85.48 86.0 486 86.0 train
11/24/1964 86.0 86.12 85.15 85.73 507 85.73 train
11/25/1964 85.73 86.18 85.1 85.44 480 85.44 train
11/27/1964 85.44 85.68 84.55 85.16 407 85.16 train
11/30/1964 85.16 85.41 84.1 84.42 489 84.42 train
12/1/1964 84.42 84.56 83.36 83.55 494 83.55 train
12/2/1964 83.55 84.23 83.12 83.79 493 83.79 train
12/3/1964 83.79 84.74 83.71 84.18 425 84.18 test
12/4/1964 84.35 84.35 84.35 84.35 434 84.35 train
12/7/1964 84.35 85.03 84.04 84.33 477 84.33 test
12/8/1964 84.33 84.71 83.69 84.0 499 84.0 train
12/9/1964 84.0 84.24 83.24 83.46 512 83.46 train
12/10/1964 83.46 83.96 82.98 83.45 479 83.45 test
12/11/1964 83.45 84.05 83.09 83.66 453 83.66 train
12/14/1964 83.66 84.17 83.1 83.45 434 83.45 train
12/15/1964 83.45 83.79 82.65 83.22 534 83.22 train
12/16/1964 83.22 83.94 83.0 83.55 461 83.55 train
12/17/1964 83.55 84.24 83.34 83.9 485 83.9 train
12/18/1964 83.9 84.65 83.73 84.29 463 84.29 test
12/21/1964 84.29 84.91 84.11 84.38 447 84.38 test
12/22/1964 84.38 84.88 83.94 84.33 452 84.33 train
12/23/1964 84.33 84.76 83.79 84.15 447 84.15 train
12/24/1964 84.15 84.59 83.74 84.15 360 84.15 test
12/28/1964 84.15 84.58 83.7 84.07 399 84.07 train
12/29/1964 84.07 84.35 83.38 83.81 445 83.81 test
12/30/1964 83.81 84.63 83.63 84.3 561 84.3 test
12/31/1964 84.3 85.18 84.18 84.75 647 84.75 train
1/4/1965 84.75 85.15 83.77 84.23 393 84.23 train
1/5/1965 84.23 85.02 84.02 84.63 411 84.63 train
1/6/1965 84.63 85.38 84.45 84.89 485 84.89 train
1/7/1965 84.89 85.62 84.66 85.26 508 85.26 test
1/8/1965 85.26 85.84 84.91 85.37 534 85.37 train
1/11/1965 85.37 85.81 84.9 85.4 544 85.4 train
1/12/1965 85.4 85.98 85.13 85.61 540 85.61 train
1/13/1965 85.61 86.27 85.35 85.84 616 85.84 train
1/14/1965 85.84 86.38 85.41 85.84 581 85.84 train
1/15/1965 85.84 86.52 85.6 86.21 534 86.21 train
1/18/1965 86.21 87.15 85.99 86.49 555 86.49 test
1/19/1965 86.49 87.09 86.15 86.63 555 86.63 train
1/20/1965 86.63 87.1 86.26 86.6 555 86.6 train
1/21/1965 86.6 86.9 86.02 86.52 478 86.52 train
1/22/1965 86.52 87.15 86.2 86.74 543 86.74 train
1/25/1965 86.74 87.27 86.39 86.86 537 86.86 train
1/26/1965 86.86 87.45 86.51 86.94 576 86.94 train
1/27/1965 86.94 87.67 86.7 87.23 601 87.23 test
1/28/1965 87.23 87.88 86.89 87.48 673 87.48 train
1/29/1965 87.48 88.19 87.18 87.56 694 87.56 train
2/1/1965 87.56 88.01 87.05 87.58 569 87.58 train
2/2/1965 87.58 87.94 87.03 87.55 546 87.55 train
2/3/1965 87.55 88.01 87.07 87.63 613 87.63 test
2/4/1965 87.63 88.06 87.06 87.57 623 87.57 train
2/5/1965 87.57 87.98 86.9 87.29 569 87.29 train
2/8/1965 87.0 87.0 85.95 86.95 601 86.95 test
2/9/1965 86.95 87.64 86.7 87.24 569 87.24 test
2/10/1965 87.24 87.7 86.2 86.46 721 86.46 train
2/11/1965 86.46 86.89 85.4 85.54 580 85.54 train
2/12/1965 85.54 86.48 85.54 86.17 496 86.17 test
2/15/1965 86.17 86.86 85.75 86.07 576 86.07 train
2/16/1965 86.07 86.31 85.33 85.67 500 85.67 train
2/17/1965 85.67 86.25 85.25 85.77 551 85.77 train
2/18/1965 85.77 86.48 85.47 86.05 606 86.05 train
2/19/1965 86.05 86.67 85.71 86.21 556 86.21 train
2/23/1965 86.21 87.01 86.03 86.64 588 86.64 train
2/24/1965 86.64 87.72 86.43 87.17 716 87.17 test
2/25/1965 87.17 87.7 86.7 87.2 668 87.2 train
2/26/1965 87.2 87.84 86.81 87.43 580 87.43 train
3/1/1965 87.43 87.93 86.92 87.25 578 87.25 train
3/2/1965 87.25 87.79 86.84 87.4 573 87.4 train
3/3/1965 87.4 87.83 86.88 87.26 660 87.26 train
3/4/1965 87.26 87.72 86.63 86.98 730 86.98 test
3/5/1965 86.98 87.26 86.0 86.8 612 86.8 train
3/8/1965 86.8 87.28 86.31 86.83 525 86.83 train
3/9/1965 86.83 87.27 86.33 86.69 521 86.69 train
3/10/1965 86.69 87.07 86.2 86.54 510 86.54 train
3/11/1965 86.54 87.29 86.17 86.9 577 86.9 train
3/12/1965 86.9 87.65 86.6 87.21 637 87.21 train
3/15/1965 87.21 87.92 86.82 87.24 600 87.24 train
3/16/1965 87.24 87.61 86.67 87.13 548 87.13 test
3/17/1965 87.13 87.51 86.63 87.02 512 87.02 train
3/18/1965 87.02 87.48 86.5 86.81 499 86.81 train
3/19/1965 86.81 87.37 86.43 86.84 504 86.84 test
3/22/1965 86.84 87.34 86.41 86.83 492 86.83 train
3/23/1965 86.83 87.34 86.45 86.93 482 86.93 train
3/24/1965 86.93 87.55 86.68 87.09 542 87.09 train
3/25/1965 87.09 87.5 86.55 86.84 546 86.84 test
3/26/1965 86.84 87.06 85.96 86.2 502 86.2 train
3/29/1965 86.2 86.66 85.65 86.03 459 86.03 train
3/30/1965 86.03 86.53 85.69 86.2 427 86.2 train
3/31/1965 86.2 86.64 85.83 86.16 447 86.16 test
4/1/1965 86.16 86.73 85.87 86.32 489 86.32 train
4/2/1965 86.32 86.89 86.08 86.53 506 86.53 train
4/5/1965 86.53 87.08 86.14 86.53 492 86.53 train
4/6/1965 86.53 86.91 86.08 86.5 461 86.5 train
4/7/1965 86.5 86.88 86.14 86.55 443 86.55 train
4/8/1965 86.55 87.35 86.34 87.04 577 87.04 train
4/9/1965 87.04 87.87 86.86 87.56 658 87.56 test
4/12/1965 87.56 88.36 87.31 87.94 604 87.94 test
4/13/1965 87.94 88.48 87.54 88.04 669 88.04 train
4/14/1965 88.04 88.65 87.71 88.24 658 88.24 test
4/15/1965 88.24 88.63 87.55 88.15 583 88.15 train
4/19/1965 88.15 88.9 87.9 88.51 570 88.51 train
4/20/1965 88.51 89.07 88.02 88.46 648 88.46 test
4/21/1965 88.46 88.82 87.7 88.3 559 88.3 train
4/22/1965 88.3 89.13 88.12 88.78 599 88.78 train
4/23/1965 88.78 89.41 88.48 88.88 586 88.88 train
4/26/1965 88.88 89.29 88.3 88.89 541 88.89 train
4/27/1965 88.89 89.64 88.71 89.04 631 89.04 train
4/28/1965 89.04 89.48 88.51 89.0 568 89.0 test
4/29/1965 89.0 89.43 88.47 88.93 551 88.93 test
4/30/1965 88.93 89.44 88.5 89.11 519 89.11 test
5/3/1965 89.11 89.68 88.62 89.23 534 89.23 test
5/4/1965 89.23 89.89 88.82 89.51 572 89.51 train
5/5/1965 89.51 90.4 89.14 89.71 635 89.71 train
5/6/1965 89.71 90.57 89.39 89.92 634 89.92 test
5/7/1965 89.92 90.3 89.33 89.85 582 89.85 train
5/10/1965 89.85 90.22 89.22 89.66 560 89.66 train
5/11/1965 89.66 89.98 89.05 89.55 515 89.55 train
5/12/1965 89.55 90.31 89.3 89.94 631 89.94 test
5/13/1965 89.94 90.68 89.68 90.27 646 90.27 train
5/14/1965 90.27 90.66 89.63 90.1 586 90.1 train
5/17/1965 90.1 90.44 89.24 89.54 498 89.54 train
5/18/1965 89.54 89.84 88.87 89.46 513 89.46 train
5/19/1965 89.46 90.15 89.17 89.67 586 89.67 train
5/20/1965 89.67 89.86 88.74 89.18 575 89.18 train
5/21/1965 89.18 89.41 88.4 88.75 466 88.75 test
5/24/1965 88.75 88.89 87.75 88.09 479 88.09 train
5/25/1965 88.09 88.96 87.82 88.6 495 88.6 train
5/26/1965 88.6 89.22 88.04 88.3 533 88.3 train
5/27/1965 88.3 88.36 87.24 87.84 552 87.84 train
5/28/1965 87.84 88.68 87.58 88.42 427 88.42 test
6/1/1965 88.42 88.8 87.88 88.72 483 88.72 train
6/2/1965 87.87 87.87 86.25 87.09 679 87.09 train
6/3/1965 87.09 88.05 86.58 86.9 572 86.9 train
6/4/1965 86.9 87.46 86.36 87.11 453 87.11 train
6/7/1965 87.11 87.45 86.04 86.88 468 86.88 train
6/8/1965 86.88 87.1 85.74 85.93 466 85.93 train
6/9/1965 85.93 86.37 84.75 85.04 707 85.04 train
6/10/1965 85.04 85.82 84.1 84.73 747 84.73 train
6/11/1965 84.73 85.68 84.5 85.12 535 85.12 train
6/14/1965 85.12 85.68 83.64 84.01 592 84.01 train
6/15/1965 84.01 84.86 83.01 84.49 845 84.49 train
6/16/1965 84.58 85.79 84.58 85.2 629 85.2 train
6/17/1965 85.2 86.22 84.98 85.74 522 85.74 train
6/18/1965 85.74 86.1 84.9 85.34 433 85.34 train
6/21/1965 85.34 85.64 84.53 85.05 328 85.05 test
6/22/1965 85.05 85.7 84.76 85.21 333 85.21 train
6/23/1965 85.21 85.59 84.52 84.67 358 84.67 test
6/24/1965 84.67 84.73 83.3 83.56 584 83.56 train
6/25/1965 83.56 83.83 82.6 83.06 579 83.06 train
6/28/1965 83.06 83.34 81.36 81.6 765 81.6 train
6/29/1965 81.6 83.04 80.73 82.41 1045 82.41 train
6/30/1965 82.97 84.63 82.97 84.12 693 84.12 train
7/1/1965 84.12 84.64 83.57 84.48 452 84.48 train
7/2/1965 84.48 85.4 84.13 85.16 426 85.16 train
7/6/1965 85.16 85.63 84.57 84.99 340 84.99 train
7/7/1965 84.99 85.14 84.28 84.67 302 84.67 train
7/8/1965 84.67 85.6 84.29 85.39 438 85.39 train
7/9/1965 85.39 86.11 85.11 85.71 480 85.71 train
7/12/1965 85.71 86.08 85.24 85.69 369 85.69 train
7/13/1965 85.69 86.01 85.12 85.59 326 85.59 train
7/14/1965 85.59 86.23 85.18 85.87 410 85.87 train
7/15/1965 85.87 86.47 85.44 85.72 442 85.72 test
7/16/1965 85.72 86.14 85.26 85.69 352 85.69 train
7/19/1965 85.69 86.04 85.21 85.63 322 85.63 train
7/20/1965 85.63 85.85 84.39 84.55 467 84.55 train
7/21/1965 84.55 84.84 83.76 84.07 435 84.07 train
7/22/1965 84.07 84.45 83.53 83.85 331 83.85 train
